45.7188,-23.6759
46.9016,-23.6725
48.0489,-23.6693
49.2034,-23.6669
50.3805,-23.6624
51.4867,-23.6574
52.6119,-23.6519
53.7417,-23.6468
54.8319,-23.6424
55.9283,-23.6382
57.058,-23.6325
58.0913,-23.6239
59.1663,-23.6157
60.2294,-23.61
61.2407,-23.6068
62.2825,-23.6055
63.3104,-23.5993
64.3006,-23.5927
65.2939,-23.5867
66.3008,-23.584
67.4542,-23.6143
68.469,-23.6198
69.4306,-23.6164
70.3565,-23.6139
71.2822,-23.6111
72.2102,-23.6094
73.1042,-23.6077
74.0001,-23.6058
74.8965,-23.6056
75.7585,-23.6053
76.622,-23.6045
77.4864,-23.6035
78.3274,-23.603
79.1443,-23.6028
79.9824,-23.6025
80.7782,-23.6024
81.5756,-23.603
82.3672,-23.6033
83.1276,-23.604
83.8779,-23.6045
84.6471,-23.6034
85.3694,-23.6025
86.0896,-23.6017
86.8068,-23.6015
87.4931,-23.6023
88.1712,-23.6054
88.8446,-23.6085
89.4877,-23.6124
90.126,-23.6177
90.7539,-23.6238
91.3489,-23.6275
91.9392,-23.6308
92.5245,-23.6346
93.0786,-23.6389
93.6252,-23.6416
94.1715,-23.6443
94.6763,-23.6478
95.1805,-23.6545
95.6802,-23.6601
96.1479,-23.6637
96.6035,-23.6661
97.057,-23.6689
105.9135,-23.6927
105.9882,-23.6923
106.0694,-23.6929
106.1618,-23.6933
106.2674,-23.6929
106.385,-23.6926
106.5187,-23.6919
106.6671,-23.6922
106.8239,-23.6937
106.9983,-23.6948
107.1852,-23.6937
107.3817,-23.6924
107.5924,-23.6915
107.8177,-23.6916
108.0552,-23.6904
108.3061,-23.6893
108.5706,-23.6883
108.8388,-23.6875
109.125,-23.6877
109.4255,-23.6872
109.7319,-23.6874
110.0433,-23.6895
110.3807,-23.6894
110.7219,-23.6873
111.078,-23.684
111.453,-23.6801
111.8265,-23.6775
112.2175,-23.6748
108.5706,-23.6883
108.8388,-23.6875
109.125,-23.6877
109.4255,-23.6872
109.7319,-23.6874
110.0433,-23.6895
110.3807,-23.6894
110.7219,-23.6873
111.078,-23.684
111.453,-23.6801
111.8265,-23.6775
112.2175,-23.6748
112.6259,-23.6716
113.0357,-23.668
113.4664,-23.6658
113.9163,-23.6645
114.3662,-23.6627
114.834,-23.6604
115.3221,-23.6583
115.8143,-23.6563
116.3246,-23.653
116.8535,-23.6483
117.3825,-23.6429
117.9359,-23.6383
118.508,-23.6343
119.0767,-23.63
119.6662,-23.6236
120.2904,-23.6176
120.8932,-23.6119
121.5234,-23.6066
122.1835,-23.6022
122.824,-23.5998
123.5019,-23.5965
124.192,-23.5932
124.8756,-23.5905
125.5743,-23.5881
126.2999,-23.5863
127.0148,-23.5846
127.7476,-23.583
128.501,-23.583
129.2554,-23.5827
130.0187,-23.5824
130.8003,-23.5823
131.5687,-23.5826
132.3558,-23.5832
133.1598,-23.5844
133.9489,-23.5859
134.7548,-23.5875
135.5755,-23.5901
136.3676,-23.593
137.1949,-23.5963
138.0246,-23.5995
138.8359,-23.602
139.6589,-23.6052
140.4937,-23.6086
141.3082,-23.6118
142.1359,-23.6145
142.9774,-23.6175
143.799,-23.6205
144.6331,-23.6234
145.4907,-23.626
146.3168,-23.6292
147.144,-23.6321
147.9944,-23.6345
148.8241,-23.638
149.6678,-23.6402
150.5266,-23.6428
151.3672,-23.6461
152.2226,-23.6501
153.1075,-23.6535
153.9632,-23.6583
154.8351,-23.6642
155.7239,-23.6696
156.5948,-23.6728
157.4835,-23.677
158.3893,-23.6816
159.2755,-23.6855
160.1805,-23.6911
161.1033,-23.696
162.0071,-23.7004
162.9272,-23.7051
163.8656,-23.7117
164.7859,-23.7165
165.7233,-23.7211
166.6897,-23.7265
167.6116,-23.7311
168.5788,-23.7346
169.5512,-23.7385
170.5027,-23.7431
235.1204,-23.714
235.7291,-23.7133
236.3337,-23.7119
236.9404,-23.7101
237.4984,-23.7097
238.0549,-23.7096
238.6115,-23.7098
239.1265,-23.71
239.6458,-23.7089
240.1526,-23.7089
240.6345,-23.7088
241.1108,-23.7083
241.5797,-23.7071
242.0237,-23.7069
242.4632,-23.7062
242.8971,-23.705
243.3081,-23.7036
243.7104,-23.702
244.1106,-23.7005
244.4782,-23.6996
244.8431,-23.6996
245.2031,-23.699
245.5358,-23.6992
245.8574,-23.6987
246.1801,-23.6966
246.4721,-23.6971
246.7538,-23.6975
247.0324,-23.6966
247.2961,-23.6945
247.5446,-23.694
247.7839,-23.6942
248.0028,-23.6943
248.2155,-23.6941
248.4169,-23.6935
248.5953,-23.6942
248.7727,-23.6941
248.9379,-23.6932
249.0886,-23.6924
249.2267,-23.6935
249.3587,-23.6938
249.4784,-23.6929
249.5885,-23.6906
249.6871,-23.6915
249.7752,-23.6914
249.8551,-23.6911
249.9249,-23.6916
249.9772,-23.694
250.0222,-23.6942
250.0589,-23.6935
250.0862,-23.6929
250.1043,-23.6935
250.1174,-23.6937
250.1237,-23.6936
250.1231,-23.6931
250.1145,-23.6935
250.1114,-23.6937
250.1112,-23.694
250.1124,-23.6944
250.1116,-23.694
250.1125,-23.6935
250.1136,-23.6932
250.1144,-23.6931
250.1148,-23.6926
250.1138,-23.6926
250.1133,-23.6933
250.1136,-23.6939
250.1146,-23.6934
250.1142,-23.6928
250.1133,-23.6922
259.9171,-23.6874
260.5214,-23.6856
261.1243,-23.6833
261.7502,-23.6807
262.4017,-23.6783
263.0579,-23.6758
263.7355,-23.6738
264.4366,-23.6714
265.1345,-23.6679
265.8617,-23.6639
266.622,-23.6604
267.3564,-23.6568
268.124,-23.652
268.9313,-23.6459
269.7117,-23.6401
270.5365,-23.6346
271.3749,-23.6298
272.2078,-23.6253
273.0746,-23.622
273.9508,-23.6205
282.2454,-23.6468
283.2111,-23.6531
284.2035,-23.6601
285.2177,-23.6685
286.2136,-23.6778
287.2303,-23.688
288.2848,-23.6977
289.2935,-23.7072
290.3367,-23.7174
291.401,-23.7283
292.4604,-23.74
293.5129,-23.7516
294.6148,-23.7637
295.667,-23.7752
296.754,-23.7866
297.8639,-23.798
298.9506,-23.8072
300.0712,-23.8145
301.1821,-23.8209
302.2856,-23.825
303.4078,-23.8283
304.5487,-23.8309
305.679,-23.8325
306.8017,-23.8333
307.9567,-23.8352
309.0992,-23.8379
310.2297,-23.841
311.4149,-23.8479
312.5578,-23.8538
313.7047,-23.8591
314.9028,-23.864
316.0622,-23.8685
317.2232,-23.8739
318.4348,-23.8792
319.6055,-23.8829
320.7825,-23.8845
322.0091,-23.8863
323.1759,-23.8889
324.394,-23.8922
325.6193,-23.894
326.8191,-23.8955
328.0542,-23.8974
329.2762,-23.8999
330.4859,-23.9028
331.7163,-23.9045
332.9678,-23.9059
334.191,-23.9072
335.4339,-23.909
336.6973,-23.9109
337.9494,-23.9127
339.1885,-23.9149
340.4625,-23.9179
341.7268,-23.9201
342.9798,-23.9224
344.2873,-23.9251
345.5309,-23.9284
346.8149,-23.9305
348.1373,-23.9318
349.3953,-23.9331
350.7078,-23.9348
352.0286,-23.9369
353.3192,-23.9389
354.6143,-23.9409
355.9491,-23.9433
357.2552,-23.9463
358.6366,-23.948
359.9364,-23.9496
361.2592,-23.9516
362.6232,-23.9545
363.9747,-23.9573
365.3133,-23.9599
366.6755,-23.9625
368.0809,-23.9651
369.4196,-23.9663
370.817,-23.9686
372.2198,-23.9711
373.5736,-23.9727
374.9702,-23.9739
376.3899,-23.9763
377.7764,-23.9791
379.1844,-23.9817
380.6355,-23.984
382.0349,-23.9858
383.4565,-23.9876
384.9006,-23.9898
386.3101,-23.9924
387.763,-23.9957
389.2207,-23.9994
390.6444,-24.0034
99.8442,-20.2914
99.8442,-20.2914
99.8442,-20.2914
99.8442,-20.2914
99.8442,-20.2914
99.8442,-20.2914
99.8442,-20.2914
99.8442,-20.2914
99.8442,-20.2914
99.8442,-20.2914
99.8442,-20.2914
99.8442,-20.2914
100.3197,-20.2895
102.0408,-20.2827
103.7835,-20.2796
105.4802,-20.2787
107.1999,-20.2784
108.9664,-20.2767
110.6388,-20.2743
112.3578,-20.2713
114.1008,-20.2689
115.8221,-20.2679
117.5201,-20.267
119.2634,-20.2661
